#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame398.jpg,0.1181973457,0.1184943199,37.776470089,50.9210696697,,0,,,,
frame399.jpg,0.1080123901,0.1083025455,37.8844824791,51.0293722153,,0,,,,
frame400.jpg,0.1163691998,0.1175774574,38.0008516788,51.1469496727,,86.7949704901,,,,
frame401.jpg,0.1142156124,0.114585495,38.1150672913,51.2615351677,,85.1221537002,,,,
frame402.jpg,0.1198236942,0.1201227665,38.2348909855,51.3816579342,,61.6830978758,,,,
frame403.jpg,0.1149354458,0.1152262688,38.3498264313,51.496884203,,0,,,,
frame404.jpg,0.114343071,0.1147444725,38.4641695023,51.6116286755,,0,,,,
frame405.jpg,0.1140027523,0.1143435001,38.5781722546,51.7259721756,,0,,,,
frame406.jpg,0.1171221733,0.1174435616,38.6952944279,51.8434157372,,87.5571657659,,,,
frame407.jpg,0.1127611637,0.1130570412,38.8080555916,51.9564727783,,85.5114780507,,,,
frame408.jpg,0.1220818996,0.1224976063,38.9301374912,52.0789703846,,57.3155216285,,,,
frame409.jpg,0.1161291599,0.1164621353,39.0462666512,52.1954325199,,0,,,,
frame410.jpg,0.1182078838,0.1186117172,39.164474535,52.3140442371,,0,,,,
frame411.jpg,0.1082712173,0.1083628654,39.2727457523,52.4224071026,,0,,,,
frame412.jpg,0.1199010372,0.1199800491,39.3926467896,52.5423871517,,83.9616385247,,,,
frame413.jpg,0.110802269,0.1109016418,39.5034490585,52.6532887936,,68.1874547897,,,,
frame414.jpg,0.1247844696,0.124875927,39.6282335281,52.7781647205,,62.3851316469,,,,
frame415.jpg,0.1227066994,0.1227772713,39.7509402275,52.9009419918,,0,,,,
frame416.jpg,0.1077327251,0.1077992916,39.8586729527,53.0087412834,,0,,,,
frame417.jpg,0.1094828129,0.1095732689,39.9681557655,53.1183145523,,0,,,,
frame418.jpg,0.1161570072,0.1162285328,40.0843127728,53.2345430851,,83.4150923703,,,,
frame419.jpg,0.1171038628,0.1172158718,40.2014166355,53.3517589569,,77.0895159985,,,,
frame420.jpg,0.0992294312,0.0993155003,40.3006460667,53.4510744572,,65.061912895,,,,
frame421.jpg,0.1207696915,0.1210484982,40.4214157581,53.5721229553,,0,,,,
frame422.jpg,0.1067773342,0.1071221828,40.5281930923,53.6792451382,,0,,,,
frame423.jpg,0.1197690964,0.1202161789,40.6479621887,53.7994613171,,0,,,,
frame424.jpg,0.1186964512,0.1189873695,40.7666586399,53.9184486866,,88.7346165983,,,,
frame425.jpg,0.0920650959,0.0923400879,40.8587237358,54.0107887745,,72.5581395349,,,,
frame426.jpg,0.1008591652,0.1011394501,40.959582901,54.1119282246,,69.7440415469,,,,
frame427.jpg,0.0875683308,0.0878400326,41.0471512318,54.1997682571,,0,,,,
frame428.jpg,0.1004060745,0.1006669044,41.1475573063,54.3004351616,,0,,,,
frame429.jpg,0.0868891716,0.0871795177,41.2344464779,54.3876146793,,0,,,,
frame430.jpg,0.0988402367,0.0991238594,41.3332867146,54.4867385387,,69.1641354483,,,,
frame431.jpg,0.089104557,0.0893791199,41.4223912716,54.5761176586,,60.3393183201,,,,
frame432.jpg,0.0976396561,0.0979224682,41.5200309277,54.6740401268,,0,,,,
frame433.jpg,0.0879166603,0.0881840706,41.607947588,54.7622241974,,0,,,,
frame434.jpg,0.096573019,0.0968522549,41.704520607,54.8590764523,,0,,,,
frame435.jpg,0.0866564751,0.0869178295,41.7911770821,54.9459942818,,0,,,,
frame436.jpg,0.1006298065,0.1008945465,41.8918068886,55.0468888283,,0,,,,
frame437.jpg,0.0898541451,0.0901297569,41.9816610336,55.1370185852,,0,,,,
frame438.jpg,0.1138322353,0.1140907764,42.095493269,55.2511093616,,0,,,,
frame439.jpg,0.0910888672,0.0913602352,42.1865821362,55.3424695969,,0,,,,
frame440.jpg,0.0988860607,0.0989510059,42.2854681969,55.4414206028,,0,,,,
frame441.jpg,0.0896590233,0.0897286892,42.3751272202,55.531149292,,0,,,,
frame442.jpg,0.1039871693,0.1040474892,42.4791143894,55.6351967812,,0,,,,
frame443.jpg,0.091393137,0.0914532661,42.5705075264,55.7266500473,,0,,,,
frame444.jpg,0.0993193626,0.0993834972,42.669826889,55.8260335445,,0,,,,
frame445.jpg,0.0896167278,0.0896801472,42.7594436169,55.9157136917,,0,,,,
frame446.jpg,0.1003136635,0.1003720284,42.8597572803,56.0160857201,,0,,,,
frame447.jpg,0.0891035557,0.0891625881,42.948860836,56.1052483082,,0,,,,
frame448.jpg,0.1000163555,0.1000771523,43.0488771915,56.2053254604,,0,,,,
frame449.jpg,0.0937251091,0.0938073635,43.1426023006,56.2991328239,,0,,,,
frame450.jpg,0.1312154293,0.131281662,43.27381773,56.4304144859,,0,,,,
frame451.jpg,0.1305722237,0.1306380272,43.4043899536,56.5610525131,,0,,,,
frame452.jpg,0.0866775036,0.0867389202,43.4910674572,56.6477914333,,0,,,,
frame453.jpg,0.1036744118,0.1039382935,43.594741869,56.7517297268,,0,,,,
frame454.jpg,0.0861646652,0.086231041,43.6809065342,56.8379607677,,0,,,,
frame455.jpg,0.1017661572,0.1018323898,43.7826726913,56.9397931576,,0,,,,
frame456.jpg,0.0891177177,0.089183712,43.8717904091,57.0289768696,,0,,,,
frame457.jpg,0.1010681629,0.1011367321,43.972858572,57.1301136017,,0,,,,
frame458.jpg,0.0933119774,0.0933818817,44.0661705494,57.2234954834,,0,,,,
frame459.jpg,0.0993571281,0.0994225025,44.1655276775,57.3229179859,,0,,,,
frame460.jpg,0.0871904373,0.0872531414,44.2527181149,57.4101711273,,0,,,,
frame461.jpg,0.1022652149,0.1023294926,44.3549833298,57.5125006199,,0,,,,
frame462.jpg,0.087803793,0.0878646851,44.4427871227,57.6003653049,,0,,,,
frame463.jpg,0.1027785778,0.1028441906,44.5455657005,57.7032094955,,0,,,,
frame464.jpg,0.0878599644,0.0879314899,44.6334256649,57.7911409855,,0,,,,
frame465.jpg,0.1024412155,0.1025121212,44.7358668804,57.8936531067,,0,,,,
frame466.jpg,0.0995774269,0.0996936798,44.8354443073,57.9933467865,,0,,,,
frame467.jpg,0.1245559692,0.1246301174,44.9600002766,58.1179769039,,0,,,,
frame468.jpg,0.1251774788,0.1252516747,45.0851777554,58.2432285786,,0,,,,
frame469.jpg,0.1062952995,0.1063656807,45.1914730549,58.3495942593,,0,,,,
frame470.jpg,0.1366234303,0.13672719,45.3280964851,58.4863214493,,0,,,,
frame471.jpg,0.0992928982,0.0993899345,45.4273893833,58.5857113838,,0,,,,
frame472.jpg,0.130859375,0.1309435844,45.5582487583,58.7166549683,,0,,,,
frame473.jpg,0.1187155724,0.118817091,45.6769643307,58.8354720592,,0,,,,
frame474.jpg,0.1159733772,0.1160503387,45.7929377079,58.951522398,,0,,,,
frame475.jpg,0.1135819912,0.1139570713,45.9065196991,59.0654794693,,0,,,,
frame476.jpg,0.1245737553,0.1246616364,46.0310934544,59.1901411057,,0,,,,
frame477.jpg,0.0994519234,0.0995640755,46.1305453777,59.2897051811,,0,,,,
frame478.jpg,0.1201013565,0.1201702595,46.2506467342,59.4098754406,,0,,,,
frame479.jpg,0.1123855591,0.1124551773,46.3630322933,59.5223306179,,0,,,,
frame480.jpg,0.1104082108,0.1107867241,46.4734405041,59.633117342,,0,,,,
frame481.jpg,0.1189512253,0.1193845272,46.5923917294,59.7525018692,,0,,,,
frame482.jpg,0.1182598591,0.1186903954,46.7106515884,59.8711922646,,0,,,,
frame483.jpg,0.1155412674,0.1156359673,46.8261928558,59.9868282318,,0,,,,
frame484.jpg,0.1159945011,0.1160688877,46.9421873569,60.1028971195,,0,,,,
frame485.jpg,0.1144297123,0.1147162437,47.0566170692,60.2176133633,,0,,,,
frame486.jpg,0.1105712414,0.1110085487,47.1671883106,60.328621912,,52.7456647399,,,,
frame487.jpg,0.1154774666,0.1157971382,47.2826657772,60.4444190502,,0,,,,
frame488.jpg,0.118920517,0.1192225933,47.4015862942,60.5636416435,,0,,,,
frame489.jpg,0.1120236874,0.1124581814,47.5136099815,60.6760998249,,0,,,,
frame490.jpg,0.1127491474,0.1130347729,47.626359129,60.7891345978,,0,,,,
frame491.jpg,0.1208114624,0.1212279797,47.7471705914,60.9103625774,,69.1273247496,,,,
frame492.jpg,0.1010515213,0.1014723778,47.8482221127,61.0118349552,,51.5710664387,,,,
frame493.jpg,0.129442215,0.1297390938,47.9776643276,61.141574049,,0,,,,
frame494.jpg,0.1068177223,0.1072746277,48.0844820499,61.2488486767,,0,,,,
frame495.jpg,0.1178815365,0.1183040142,48.2023635864,61.3671526909,,0,,,,
frame496.jpg,0.1161982536,0.1165785789,48.3185618401,61.4837312698,,51.1041009464,,,,
frame497.jpg,0.1184244633,0.118701601,48.4369863033,61.6024328709,,0,,,,
frame498.jpg,0.0996341228,0.0999760628,48.5366204262,61.7024089336,,0,,,,
frame499.jpg,0.0990514755,0.0993166924,48.6356719017,61.801725626,,0,,,,
frame500.jpg,0.100538063,0.1008107185,48.7362099648,61.9025363445,,0,,,,
frame501.jpg,0.0923844337,0.0927783966,48.8285943985,61.9953147411,,32.3220364067,,,,
frame502.jpg,0.1030213833,0.103310585,48.9316157818,62.0986253262,,0,,,,
frame503.jpg,0.085571146,0.0858625889,49.0171869278,62.184487915,,0,,,,
frame504.jpg,0.0990707874,0.099335289,49.1162577152,62.283823204,,0,,,,
frame505.jpg,0.0878979683,0.0881637096,49.2041556835,62.3719869137,,0,,,,
frame506.jpg,0.1022008419,0.1022680759,49.3063565254,62.4742549896,,36.6631243358,,,,
frame507.jpg,0.0865722179,0.0868336201,49.3929287434,62.5610886097,,0,,,,
frame508.jpg,0.0987899303,0.0990515232,49.4917186737,62.6601401329,,0,,,,
frame509.jpg,0.086877346,0.0871273041,49.5785960197,62.747267437,,0,,,,
frame510.jpg,0.0979224205,0.0981734276,49.6765184402,62.8454408646,,0,,,,
frame511.jpg,0.0871510506,0.0874512196,49.7636694908,62.9328920841,,68.7879122091,,,,
frame512.jpg,0.1032552242,0.1035198212,49.866924715,63.0364119053,,36.8174296746,,,,
