#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame96.jpg,0.0825908184,0.0826464176,7.3577728748,7.3629715919,105.75784225,100,,0.118,1,1
frame97.jpg,0.0783859253,0.0784379959,7.4361588001,7.4414095879,106.75784225,100,,0.1185,5,5
frame98.jpg,0.0744152546,0.0744686604,7.5105740547,7.5158782482,107.75784225,100,,0.119,7,6
frame99.jpg,0.0762407303,0.0762959003,7.586814785,7.5921741486,108.75784225,100,,0.1195,4,5
frame100.jpg,0.0782806873,0.0783370018,7.6650954723,7.6705111504,109.75784225,100,,0.12,6,5
frame101.jpg,0.0810188293,0.0810743332,7.7461143017,7.7515854836,110.75784225,100,,0.1205,2,3
frame102.jpg,0.0760253429,0.0760798931,7.8221396446,7.8276653767,111.75784225,100,,0.121,3,2
frame103.jpg,0.0774906158,0.0775530338,7.8996302605,7.9052184105,112.75784225,100,,0.1215,3,4
frame104.jpg,0.0784132004,0.0784693241,7.9780434608,7.9836877346,113.75784225,100,,0.122,4,4
frame105.jpg,0.0905238628,0.0905802727,8.0685673237,8.0742680073,114.75784225,100,,0.1225,4,2
frame106.jpg,0.0897337914,0.0897910118,8.158301115,8.1640590191,115.75784225,100,,0.123,4,5
frame107.jpg,0.0858193398,0.0858772755,8.2441204548,8.2499362946,116.75784225,100,,0.1235,3,3
frame108.jpg,0.0893445492,0.0894004822,8.333465004,8.3393367767,117.75784225,100,,0.124,2,3
frame109.jpg,0.0839222431,0.0839794636,8.4173872471,8.4233162403,118.75784225,100,,0.1245,1,1
frame110.jpg,0.0936012745,0.0936650276,8.5109885216,8.5169812679,119.75784225,100,,0.125,0,0
frame111.jpg,0.087203455,0.0872617722,8.5981919765,8.6042430401,120.75784225,100,,0.1255,3,2
frame112.jpg,0.0930967331,0.0931526661,8.6912887096,8.6973957062,121.75784225,100,,0.126,0,1
frame113.jpg,0.0862874508,0.08634305,8.7775761604,8.7837387562,122.75784225,100,,0.1265,1,1
frame114.jpg,0.0881151199,0.0881717682,8.8656912804,8.8719105244,123.75784225,100,,0.127,3,3
frame115.jpg,0.0866488457,0.0867089748,8.952340126,8.9586194992,124.75784225,100,,0.1275,2,2
frame116.jpg,0.0883773804,0.088431263,9.0407175064,9.0470507622,125.75784225,100,,0.128,0,0
frame117.jpg,0.0856365204,0.0856920242,9.1263540268,9.1327427864,126.75784225,100,,0.1285,0,0
frame118.jpg,0.0880094051,0.0880690098,9.2143634319,9.2208117962,127.75784225,100,,0.129,1,1
frame119.jpg,0.1072341442,0.1072887421,9.3215975761,9.3281005383,128.75784225,100,,0.1295,0,0
frame120.jpg,0.0839103699,0.0839637756,9.405507946,9.4120643139,129.75784225,100,,0.13,0,0
frame121.jpg,0.0911329269,0.0911894321,9.496640873,9.503253746,130.75784225,100,,0.1305,2,2
frame122.jpg,0.0861179352,0.0861744404,9.5827588081,9.5894281864,131.75784225,100,,0.131,1,1
frame123.jpg,0.0888041019,0.0888574123,9.6715629101,9.6782855988,132.75784225,100,,0.1315,1,1
frame124.jpg,0.0851415157,0.0851975441,9.7567044258,9.7634831429,133.75784225,100,,0.132,0,0
frame125.jpg,0.0910664082,0.0911365986,9.847770834,9.8546197414,134.75784225,100,,0.1325,0,0
frame126.jpg,0.0963150501,0.0963824272,9.9440858841,9.9510021687,135.75784225,100,,0.133,1,1
frame127.jpg,0.1192204952,0.1192900658,10.0633063793,10.0702922344,136.75784225,100,,0.1335,0,0
frame128.jpg,0.1162547112,0.1163098812,10.1795610905,10.1866021156,137.75784225,100,,0.134,0,0
frame129.jpg,0.084701252,0.0847561836,10.2642623425,10.2713582993,138.75784225,100,,0.1345,0,0
frame130.jpg,0.093375206,0.0934273243,10.3576375484,10.3647856236,139.75784225,100,,>0.135,2,2
frame131.jpg,0.0953960896,0.0954524994,10.453033638,10.4602381229,140.75784225,100,,,,
frame132.jpg,0.0899636269,0.0900169849,10.5429972649,10.5502551079,141.75784225,100,,,,
frame133.jpg,0.0919734001,0.0920291901,10.634970665,10.6422842979,142.75784225,100,,,,
frame134.jpg,0.0900083065,0.0900610924,10.7249789715,10.7323453903,143.75784225,100,,,,
frame135.jpg,0.0850218773,0.0850781441,10.8100008488,10.8174235344,144.75784225,100,,,,
frame136.jpg,0.0907441139,0.0907967091,10.9007449627,10.9082202435,145.75784225,100,,,,
frame137.jpg,0.0889481544,0.0890032768,10.9896931171,10.9972235203,146.75784225,100,,,,
frame138.jpg,0.0868132591,0.0868694305,11.0765063763,11.0840929508,147.75784225,100,,,,
frame139.jpg,0.0853119373,0.0853701591,11.1618183136,11.16946311,148.75784225,100,,,,
frame140.jpg,0.0875889301,0.0876423359,11.2494072437,11.2571054459,149.75784225,100,,,,
frame141.jpg,0.0837507725,0.0838094234,11.3331580162,11.3409148693,150.75784225,100,,,,
frame142.jpg,0.0965081692,0.0965662479,11.4296661854,11.4374811172,151.75784225,100,,,,
frame143.jpg,0.0934702396,0.0935294151,11.523136425,11.5310105324,152.75784225,100,,,,
frame144.jpg,0.1004453659,0.1005061626,11.6235817909,11.631516695,153.75784225,100,,,,
frame145.jpg,0.0913583279,0.0914146423,11.7149401188,11.7229313374,154.75784225,100,,,,
frame146.jpg,0.0940242767,0.094085741,11.8089643955,11.8170170784,155.75784225,100,,,,
frame147.jpg,0.0937497616,0.0938052654,11.9027141571,11.9108223438,156.75784225,100,,,,
frame148.jpg,0.0955420017,0.0955988884,11.9982561588,12.0064212322,157.75784225,100,,,,
frame149.jpg,0.0822368622,0.082292366,12.080493021,12.0887135983,158.75784225,100,,,,
frame150.jpg,0.0815248489,0.0815834999,12.1620178699,12.1702970982,159.75784225,100,,,,
frame151.jpg,0.0769880295,0.0770420074,12.2390058994,12.2473391056,160.75784225,100,,,,
frame152.jpg,0.0843776226,0.0844293594,12.323383522,12.331768465,161.75784225,100,,,,
frame153.jpg,0.0812982082,0.0813548088,12.4046817303,12.4131232738,162.75784225,100,,,,
frame154.jpg,0.083074379,0.0831301689,12.4877561092,12.4962534428,163.75784225,100,,,,
frame155.jpg,0.0869449615,0.0869967937,12.5747010708,12.5832502365,164.75784225,100,,,,
frame156.jpg,0.0839644909,0.0840178013,12.6586655617,12.6672680378,165.75784225,100,,,,
frame157.jpg,0.082459259,0.0825122356,12.7411248207,12.7497802734,166.75784225,100,,,,
frame158.jpg,0.0800918102,0.0801491261,12.8212166309,12.8299293995,167.75784225,100,,,,
frame159.jpg,0.0839222908,0.0839809895,12.9051389217,12.9139103889,168.75784225,100,,,,
frame160.jpg,0.0864448071,0.0864987373,12.9915837288,13.0004091263,169.75784225,100,,,,
frame161.jpg,0.0818244934,0.0818809986,13.0734082222,13.0822901249,170.75784225,100,,,,
frame162.jpg,0.0842461586,0.0843021393,13.1576543808,13.1665922642,171.75784225,100,,,,
frame163.jpg,0.0860777855,0.0861372471,13.2437321663,13.2527295113,172.75784225,100,,,,
frame164.jpg,0.0847705841,0.0848288536,13.3285027504,13.3375583649,173.75784225,100,,,,
frame165.jpg,0.0851920605,0.0852552891,13.4136948109,13.4228136539,174.75784225,100,,,,
frame166.jpg,0.0876556396,0.0877077103,13.5013504505,13.5105213642,175.75784225,100,,,,
frame167.jpg,0.0830935955,0.0831495285,13.584444046,13.5936708927,176.75784225,100,,,,
frame168.jpg,0.0833836555,0.0834407806,13.6678277016,13.6771116734,177.75784225,100,,,,
frame169.jpg,0.0865439892,0.0866051674,13.7543716908,13.7637168407,178.75784225,100,,,,
frame170.jpg,0.0867581367,0.0868162155,13.8411298275,13.8505330563,179.75784225,100,,,,
frame171.jpg,0.0830906868,0.0831470966,13.9242205143,13.9336801529,180.75784225,100,,,,
frame172.jpg,0.0848926544,0.0849478245,14.0091131687,14.0186279774,181.75784225,100,,,,
frame173.jpg,0.0812899113,0.0813442707,14.09040308,14.0999722481,182.75784225,100,,,,
frame174.jpg,0.0939252377,0.0939809322,14.1843283176,14.1939531803,183.75784225,100,,,,
frame175.jpg,0.0824057579,0.0824660301,14.2667340755,14.2764192104,184.75784225,100,,,,
frame176.jpg,0.0852015972,0.0852518559,14.3519356728,14.3616710663,185.75784225,100,,,,
frame177.jpg,0.0803055763,0.0803650379,14.4322412491,14.4420361042,186.75784225,100,,,,
frame178.jpg,0.0818449974,0.0819021225,14.5140862465,14.5239382267,187.75784225,100,,,,
frame179.jpg,0.0820775986,0.0821379662,14.5961638451,14.6060761929,188.75784225,100,,,,
frame180.jpg,0.0861627102,0.0862177372,14.6823265553,14.6922939301,189.75784225,100,,,,
frame181.jpg,0.0872160912,0.087284708,14.7695426464,14.7795786381,190.75784225,100,,,,
frame182.jpg,0.0875221252,0.0875908852,14.8570647717,14.8671695232,191.75784225,100,,,,
frame183.jpg,0.0790689945,0.0791236401,14.9361337662,14.9462931633,192.75784225,100,,,,
frame184.jpg,0.0828621864,0.0829271793,15.0189959526,15.0292203426,193.75784225,100,,,,
frame185.jpg,0.0794892311,0.07954669,15.0984851837,15.1087670326,194.75784225,100,,,,
frame186.jpg,0.0827161789,0.0827807426,15.1812013626,15.1915477753,195.75784225,100,,,,
frame187.jpg,0.0841063499,0.0841627598,15.2653077126,15.275710535,196.75784225,100,,,,
